中央电视,#genre#
中央13台,http://39.135.32.5:6610/PLTV/77777777/224/3221225798/index.m3u8?$移动超清1080P#http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8?$移动蓝光1080P#http://iptv.tvfix.org/hls/cctv13hd.m3u8?$全网超清1080P#http://221.179.136.134:443/PLTV/88888888/224/3221226568/1.m3u8?$移动超清1080P#http://111.40.196.30/PLTV/88888888/224/3221225504/index.m3u8?$移动高清720P#http://39.135.212.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/cctv-13/1.m3u8?$移动超清1080P
中央14台,http://111.20.41.242:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8?$移动超清1080P#http://iptv.tvfix.org/hls/cctv14hd.m3u8?$全网超清1080P#http://39.135.212.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/cctv-14/1.m3u8?$移动超清1080P#http://111.20.106.13:6610/yinhe/2/ch00000090990000001292/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$移动超清1080P#http://117.148.179.183/PLTV/88888888/224/3221231648/index.m3u8?$咪咕移动1080P
中央15台,http://111.40.196.31/PLTV/88888888/224/3221225500/index.m3u8?$移动高清720P#http://39.135.212.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/cctv-15/1.m3u8?$移动超清1080P#http://117.148.179.169:80/PLTV/88888888/224/3221231693/index.m3u8?$咪咕移动1080P#http://39.134.65.162/PLTV/88888888/224/3221225513/index.m3u8?$移动蓝光1080P
中央16台,http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8?$移动蓝光1080P#http://iptv.tvfix.org/hls/cctv16hd.m3u8?$全网超清1080P#http://111.20.106.16:6610/yinhe/2/ch00000090990000002395/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$移动蓝光1080P
中央17台,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8?$移动超清1080P#http://iptv.tvfix.org/hls/cctv17hd.m3u8?$全网超清1080P#http://39.135.212.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/cctv-17/1.m3u8?$移动超清1080P#http://117.148.179.167:80/PLTV/88888888/224/3221231772/1.m3u8?$咪咕移动1080P
CCTV5+赛事台,http://111.40.196.25/PLTV/88888888/224/3221225767/index.m3u8?$移动高清720P
CCTV4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8?$全网蓝光1080P#https://p.ggiptv.com/v/4k.m3u8?$全网蓝光4K#http://iptv.tvfix.org/hls/cctv4k.m3u8?$全网蓝光4K#http://ye23.win/iptv/4k.cctv.php?$全网蓝光4K#http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/index.m3u8?$咪咕移动1080P
CCTV8K超高清,http://117.148.179.157:80/PLTV/88888888/224/3221233404/index.m3u8?$咪咕移动1080P#http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233350/index.m3u8?$移咪咕动1080P
中国天气,http://140.207.241.2:8080/live/program/live/zgqx/1300000/mnf.m3u8
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
































地方卫视,#genre#
北京卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225674/index.m3u8
北京卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
北京卫视(高清),http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221227390/index.m3u8
北京卫视(高清),http://183.207.249.169/ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8
北京卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
北京卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖南卫视(高清),http://117.148.179.135/PLTV/88888888/224/3221230206/index.m3u8
湖南卫视(高清),http://117.148.179.148/PLTV/88888888/224/3221230824/index.m3u8
湖南卫视(高清),http://117.148.179.172/PLTV/88888888/224/3221231729/index.m3u8
湖南卫视(高清),http://117.148.179.135/PLTV/88888888/224/3221230206/index.m3u8
湖南卫视(高清),http://117.148.179.148/PLTV/88888888/224/3221230824/index.m3u8
湖南卫视(高清),http://112.17.40.220/PLTV/88888888/224/3221231729/index.m3u8
湖南卫视(高清),http://39.134.65.141/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视(高清),http://39.134.66.2/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖南卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hnwshd/4000000/mnf.m3u8
 湖南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
 湖南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
 湖南卫视(高清),http://39.134.66.2/PLTV/88888888/224/3221225506/index.m3u8
 湖南卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
 湖南卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
 湖南卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8
湖北卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8?fmt=ts2hls
湖北卫视(高清),http://117.148.179.142/PLTV/88888888/224/3221231888/index.m3u8
湖北卫视(高清),http://117.148.179.134/PLTV/88888888/224/3221231523/index.m3u8
湖北卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖北卫视(高清),http://117.148.179.134/PLTV/88888888/224/3221231523/index.m3u8
湖北卫视(高清),http://112.17.40.220/PLTV/88888888/224/3221231888/index.m3u8
湖北卫视(高清),http://117.148.179.142/PLTV/88888888/224/3221231888/index.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hbwshd/4000000/mnf.m3u8
湖北卫视(高清),http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视(高清),http://39.135.138.58:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hbwshd/4000000/mnf.m3u8
江苏卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jswshd/4000000/mnf.m3u8
江苏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视(高清),http://39.134.66.2/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视(高清),http://39.134.66.110/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视(高清),http://39.134.66.110/PLTV/88888888/224/3221225882/index.m3u8
江苏卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
 江苏卫视(高清),http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
 江苏卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jswshd/4000000/mnf.m3u8
浙江卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视(高清),http://117.148.179.140/PLTV/88888888/224/3221229352/index.m3u8
浙江卫视(高清),http://117.148.179.140/PLTV/88888888/224/3221229352/index.m3u8
浙江卫视(高清),http://117.148.179.136/PLTV/88888888/224/3221231567/index.m3u8
浙江卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视(高清),http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
浙江卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/zjwshd/4000000/mnf.m3u8
浙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8
 浙江卫视(高清),http://183.207.249.34:80/PLTV/4/224/3221227393/index.m3u8?
 浙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
 浙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
 浙江卫视(高清),http://39.134.66.2/PLTV/88888888/224/3221225514/index.m3u8
 浙江卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
 浙江卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
 浙江卫视(高清),http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
 浙江卫视(高清),http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
 浙江卫视(高清),http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
 浙江卫视(高清),http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
 浙江卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls
 浙江卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
 浙江卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
 浙江卫视(高清),http://yd-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
 浙江卫视(高清),http://yd-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
 浙江卫视(高清),http://yd-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
 浙江卫视(高清),http://yd-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
东方卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
东方卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225658/index.m3u8
东方卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8?fmt=ts2hls
东方卫视(高清),http://117.148.179.167/PLTV/88888888/224/3221231450/index.m3u8
东方卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hddfws/4000000/mnf.m3u8
东方卫视(高清),http://112.17.40.220/PLTV/88888888/224/3221232882/index.m3u8
东方卫视(高清),http://117.148.179.167/PLTV/88888888/224/3221231450/index.m3u8
东方卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
东方卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视(高清),http://39.135.34.144:8080/000000001000/1000000001000030202/index.m3u8?test/PLTV/=02
东方卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
深圳卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
深圳卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/szwshd/4000000/mnf.m3u8
深圳卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8?fmt=ts2hls
深圳卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225700/index.m3u8?fmt=ts2hls
深圳卫视(高清),http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221227442/index.m3u8
深圳卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/szwshd/4000000/mnf.m3u8
深圳卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls
深圳卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
广东卫视(高清),http://117.148.179.159/PLTV/88888888/224/3221231502/index.m3u8
广东卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
广东卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/gdwshd/4000000/mnf.m3u8
广东卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225701/index.m3u8
广东卫视(高清),http://183.207.248.136/ott.js.chinamobile.com/PLTV/3/224/3221227249/index.m3u8
广东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
广东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视(高清),http://61.143.45.150:9901/tsfile/live/0017_1.m3u8
广西卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls
广西卫视(高清),http://117.148.179.164/PLTV/88888888/224/3221231600/index.m3u8
广西卫视(高清),http://117.148.179.164/PLTV/88888888/224/3221231600/index.m3u8
广西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视(高清),http://39.135.138.59:18890/TVOD/88888910/224/3221225731/index.m3u8
广西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225731/index.m3u8
安徽卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8?fmt=ts2hls
安徽卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8?fmt=ts2hls
安徽卫视(高清),http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221225634/index.m3u8
安徽卫视(高清),http://183.207.249.136/ott.js.chinamobile.com/PLTV/3/224/3221227558/index.m3u8
安徽卫视(高清),http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8
安徽卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
安徽卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视(高清),http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8
安徽卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视(高清),http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8
安徽卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ahwshd/4000000/mnf.m3u8
安徽卫视(高清),http://39.135.34.144:8080/000000001000/1000000001000020780/index.m3u8?test/PLTV/=02
安徽卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8
河南卫视(高清),http://117.148.179.144/PLTV/88888888/224/3221231514/index.m3u8
河南卫视(高清),http://117.148.179.144/PLTV/88888888/224/3221231514/index.m3u8
河南卫视(高清),http://39.135.34.144:8080/000000001000/7304224304099543804/index.m3u8?test/PLTV/=02
河南卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hnws/1300000/mnf.m3u8
河南卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河北卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河北卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225732/index.m3u8?fmt=ts2hls
河北卫视(高清),http://live2.plus.hebtv.com/hbwsx/hd/live.m3u8
河北卫视(高清),http://117.148.179.179/PLTV/88888888/224/3221231411/index.m3u8
河北卫视(高清),http://39.135.34.144:8080/000000001000/1000000002000017118/index.m3u8?test/PLTV/=02
河北卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河北卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
东南卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
东南卫视(高清),http://117.169.120.140:8080/live/dongnanstv/.m3u8
东南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视(高清),http://117.148.179.160/PLTV/88888888/224/3221231414/index.m3u8
东南卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
东南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
东南卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
东南卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dnwshd/2300000/mnf.m3u8
东南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
四川卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8
四川卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
四川卫视(高清),http://117.148.179.142/PLTV/88888888/224/3221231885/index.m3u8
四川卫视(高清),http://117.148.179.176/PLTV/88888888/224/3221231517/index.m3u8
四川卫视(高清),http://117.148.179.142/PLTV/88888888/224/3221231885/index.m3u8
四川卫视(高清),http://112.17.40.220/PLTV/88888888/224/3221231885/index.m3u8
四川卫视(高清),http://117.148.179.176/PLTV/88888888/224/3221231517/index.m3u8
四川卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
四川卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
四川卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
四川卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
四川卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8
江西卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225746/index.m3u8
江西卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225705/index.m3u8
江西卫视(高清),http://117.169.120.140:8080/live/jiangxistv/.m3u8
